loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
18815,19720629_8145,8010,22,65000,MORTGAGE,2.0,PERSONAL,13000,14.35,0,2021-05-05 12:05:15.366000+00:00,2021-05-05 12:05:15.366000+00:00
27338,19570408_3315,25512,27,22800,RENT,5.0,PERSONAL,3500,13.99,1,2021-01-16 20:55:09.311000+00:00,2021-01-16 20:55:09.311000+00:00
21058,19681202_9762,12095,26,65450,MORTGAGE,3.0,MEDICAL,10800,12.21,1,2021-04-06 21:57:30.485000+00:00,2021-04-06 21:57:30.485000+00:00
31687,19541126_4345,72701,27,70000,RENT,11.0,MEDICAL,10000,10.65,0,2020-11-22 10:34:08.425000+00:00,2020-11-22 10:34:08.425000+00:00
36001,19580204_4513,16121,39,62692,RENT,9.0,VENTURE,13200,9.88,0,2020-09-28 10:55:30.682000+00:00,2020-09-28 10:55:30.682000+00:00
10929,19771126_8304,96779,22,125000,RENT,3.0,MEDICAL,18000,14.79,0,2021-08-14 00:23:56.210000+00:00,2021-08-14 00:23:56.210000+00:00
32036,19641126_8587,92832,27,80000,MORTGAGE,6.0,MEDICAL,23750,10.99,0,2020-11-17 23:48:38.222000+00:00,2020-11-17 23:48:38.222000+00:00
25819,19781222_8337,10280,27,204000,MORTGAGE,3.0,HOMEIMPROVEMENT,25000,15.31,0,2021-02-05 05:34:41.738000+00:00,2021-02-05 05:34:41.738000+00:00
35762,19961013_4086,27894,43,72000,RENT,11.0,EDUCATION,22000,10.62,1,2020-10-01 12:02:05.290000+00:00,2020-10-01 12:02:05.290000+00:00
36975,19580926_5424,35186,45,61000,OWN,7.0,MEDICAL,20000,13.22,0,2020-09-16 00:58:50.060000+00:00,2020-09-16 00:58:50.060000+00:00
19621,19990918_8053,56258,22,70000,MORTGAGE,3.0,EDUCATION,18000,14.42,0,2021-04-25 05:32:01.833000+00:00,2021-04-25 05:32:01.833000+00:00
34073,19980721_1321,91016,29,135000,MORTGAGE,14.0,MEDICAL,24000,5.99,0,2020-10-23 00:41:47.272000+00:00,2020-10-23 00:41:47.272000+00:00
34677,19701025_7628,14513,35,85000,RENT,1.0,VENTURE,3600,7.51,0,2020-10-15 07:56:02.738000+00:00,2020-10-15 07:56:02.738000+00:00
16697,19760414_2750,84056,24,54000,MORTGAGE,9.0,MEDICAL,15600,13.61,0,2021-06-01 11:58:46.163000+00:00,2021-06-01 11:58:46.163000+00:00
31990,19900924_2879,90014,29,79894,MORTGAGE,7.0,VENTURE,20000,14.96,0,2020-11-18 13:52:54.925000+00:00,2020-11-18 13:52:54.925000+00:00
21842,19580604_5865,29417,22,92000,OTHER,2.0,MEDICAL,6000,12.22,0,2021-03-27 22:08:04.071000+00:00,2021-03-27 22:08:04.071000+00:00
10281,19641127_9743,18327,25,134300,RENT,3.0,MEDICAL,5000,16.49,1,2021-08-22 06:37:14.980000+00:00,2021-08-22 06:37:14.980000+00:00
32754,19900704_3938,25652,32,67150,MORTGAGE,4.0,MEDICAL,13000,16.0,1,2020-11-08 20:10:33.165000+00:00,2020-11-08 20:10:33.165000+00:00
13435,19690305_6002,23432,25,39600,MORTGAGE,5.0,HOMEIMPROVEMENT,4800,12.42,0,2021-07-13 01:49:07.136000+00:00,2021-07-13 01:49:07.136000+00:00
12092,20001029_5071,95310,26,64000,RENT,3.0,MEDICAL,2500,10.99,0,2021-07-30 04:38:22.613000+00:00,2021-07-30 04:38:22.613000+00:00
29332,19960918_6100,27906,33,45000,MORTGAGE,3.0,HOMEIMPROVEMENT,8000,16.49,1,2020-12-22 10:57:31.365000+00:00,2020-12-22 10:57:31.365000+00:00
35584,19620909_9491,38943,27,140987,MORTGAGE,5.0,VENTURE,6450,5.99,0,2020-10-03 18:29:04.706000+00:00,2020-10-03 18:29:04.706000+00:00
13314,19660520_4478,8608,24,38400,MORTGAGE,7.0,EDUCATION,10000,14.72,0,2021-07-14 14:49:56.289000+00:00,2021-07-14 14:49:56.289000+00:00
32831,19930923_3827,74957,30,94000,MORTGAGE,13.0,EDUCATION,10000,14.27,0,2020-11-07 20:37:18.249000+00:00,2020-11-07 20:37:18.249000+00:00
26075,19910121_9862,49861,29,46000,RENT,1.0,DEBTCONSOLIDATION,22750,14.46,1,2021-02-01 23:16:06.174000+00:00,2021-02-01 23:16:06.174000+00:00
37894,19500625_4818,11731,38,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,30000,9.91,0,2020-09-04 07:51:37.236000+00:00,2020-09-04 07:51:37.236000+00:00
11818,19561030_3762,43006,25,22800,RENT,1.0,MEDICAL,2400,10.36,0,2021-08-02 16:27:20.365000+00:00,2021-08-02 16:27:20.365000+00:00
13906,19450828_7909,24260,23,52000,RENT,3.0,EDUCATION,4800,9.88,0,2021-07-07 01:44:26.548000+00:00,2021-07-07 01:44:26.548000+00:00
14336,19620824_6416,96733,22,43200,RENT,6.0,EDUCATION,5000,12.69,0,2021-07-01 14:12:16.500000+00:00,2021-07-01 14:12:16.500000+00:00
34300,19690121_9375,73062,28,92000,RENT,4.0,DEBTCONSOLIDATION,15000,7.9,0,2020-10-20 03:15:27.455000+00:00,2020-10-20 03:15:27.455000+00:00
24229,19460328_3544,16407,24,54996,RENT,0.0,DEBTCONSOLIDATION,12500,12.87,0,2021-02-25 11:57:21.685000+00:00,2021-02-25 11:57:21.685000+00:00
17674,19800608_3306,7070,26,36903,RENT,3.0,DEBTCONSOLIDATION,8000,12.21,0,2021-05-20 01:07:01.844000+00:00,2021-05-20 01:07:01.844000+00:00
21305,19501016_9440,39365,24,36708,RENT,2.0,HOMEIMPROVEMENT,3000,15.33,1,2021-04-03 18:24:06.015000+00:00,2021-04-03 18:24:06.015000+00:00
17884,20010404_9879,64024,24,52000,RENT,1.0,EDUCATION,8000,11.78,0,2021-05-17 08:52:42.983000+00:00,2021-05-17 08:52:42.983000+00:00
13945,19630320_8557,58622,24,103641,RENT,8.0,VENTURE,4800,10.74,0,2021-07-06 13:48:38.474000+00:00,2021-07-06 13:48:38.474000+00:00
16694,19540401_1520,91748,23,54000,MORTGAGE,0.0,EDUCATION,10000,11.49,0,2021-06-01 12:53:49.861000+00:00,2021-06-01 12:53:49.861000+00:00
37450,20001128_1271,31643,36,81000,MORTGAGE,9.0,HOMEIMPROVEMENT,6000,12.99,0,2020-09-09 23:40:44.542000+00:00,2020-09-09 23:40:44.542000+00:00
16586,19900729_5815,74728,25,29120,RENT,0.0,HOMEIMPROVEMENT,6400,16.29,1,2021-06-02 21:56:02.990000+00:00,2021-06-02 21:56:02.990000+00:00
14980,19940130_5797,29572,23,23340,RENT,8.0,EDUCATION,5300,7.9,0,2021-06-23 09:12:22.659000+00:00,2021-06-23 09:12:22.659000+00:00
38564,19460921_2514,45773,63,1782000,RENT,13.0,EDUCATION,12025,14.27,0,2020-08-26 18:54:31.346000+00:00,2020-08-26 18:54:31.346000+00:00
18974,19680723_9170,70807,24,66000,MORTGAGE,8.0,PERSONAL,15000,18.25,0,2021-05-03 11:26:59.371000+00:00,2021-05-03 11:26:59.371000+00:00
15354,20010711_5288,29730,24,24000,RENT,1.0,MEDICAL,6000,11.99,0,2021-06-18 14:48:01.640000+00:00,2021-06-18 14:48:01.640000+00:00
16186,19820319_5187,64136,22,60000,RENT,5.0,MEDICAL,7000,9.99,0,2021-06-08 00:17:36.058000+00:00,2021-06-08 00:17:36.058000+00:00
36937,19640424_1652,18254,38,60000,OWN,2.0,VENTURE,6000,14.96,0,2020-09-16 12:36:16.902000+00:00,2020-09-16 12:36:16.902000+00:00
29577,19941130_4884,50845,34,54000,MORTGAGE,5.0,HOMEIMPROVEMENT,27000,7.9,0,2020-12-19 08:00:49.360000+00:00,2020-12-19 08:00:49.360000+00:00
38091,19840917_3681,70606,40,38000,RENT,4.0,DEBTCONSOLIDATION,7000,15.99,1,2020-09-01 19:35:54.399000+00:00,2020-09-01 19:35:54.399000+00:00
32227,19790328_6095,73506,30,60000,RENT,0.0,PERSONAL,12000,11.71,0,2020-11-15 13:23:02.782000+00:00,2020-11-15 13:23:02.782000+00:00
18763,19460130_9199,72768,26,45000,RENT,2.0,DEBTCONSOLIDATION,9050,7.29,0,2021-05-06 03:59:39.465000+00:00,2021-05-06 03:59:39.465000+00:00
34734,19680928_2397,98685,34,84000,RENT,3.0,EDUCATION,9000,5.79,0,2020-10-14 14:29:52.476000+00:00,2020-10-14 14:29:52.476000+00:00
34647,19590306_7046,30276,32,122004,MORTGAGE,13.0,MEDICAL,10000,8.59,0,2020-10-15 17:06:39.718000+00:00,2020-10-15 17:06:39.718000+00:00
35691,19980402_5345,77831,36,69000,RENT,0.0,HOMEIMPROVEMENT,25000,14.59,1,2020-10-02 09:45:12.810000+00:00,2020-10-02 09:45:12.810000+00:00
30795,19791014_9418,32204,31,65000,MORTGAGE,6.0,VENTURE,12000,7.49,0,2020-12-03 19:25:47.967000+00:00,2020-12-03 19:25:47.967000+00:00
37027,19730922_2834,31052,36,63599,MORTGAGE,10.0,HOMEIMPROVEMENT,5200,7.91,0,2020-09-15 09:04:25.961000+00:00,2020-09-15 09:04:25.961000+00:00
28062,19730909_3354,53716,34,96900,RENT,1.0,DEBTCONSOLIDATION,4800,5.42,0,2021-01-07 15:26:56.857000+00:00,2021-01-07 15:26:56.857000+00:00
22232,19640601_3524,32192,25,86000,MORTGAGE,9.0,HOMEIMPROVEMENT,5000,10.36,1,2021-03-22 22:50:03.329000+00:00,2021-03-22 22:50:03.329000+00:00
34199,19490125_2907,40228,34,143150,MORTGAGE,0.0,VENTURE,12000,9.32,0,2020-10-21 10:09:11.955000+00:00,2020-10-21 10:09:11.955000+00:00
11548,19551210_7764,34674,23,19200,RENT,2.0,EDUCATION,2000,10.59,0,2021-08-06 03:02:53.186000+00:00,2021-08-06 03:02:53.186000+00:00
22706,19971219_3037,14504,25,107000,MORTGAGE,4.0,DEBTCONSOLIDATION,24000,5.99,0,2021-03-16 21:50:19.043000+00:00,2021-03-16 21:50:19.043000+00:00
20153,19610902_5287,50854,24,67600,RENT,7.0,HOMEIMPROVEMENT,10000,16.02,0,2021-04-18 10:47:46.052000+00:00,2021-04-18 10:47:46.052000+00:00
30856,20000221_8382,30274,27,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,15000,10.75,0,2020-12-03 00:46:12.774000+00:00,2020-12-03 00:46:12.774000+00:00
38054,19881228_5956,97339,45,54000,RENT,1.0,DEBTCONSOLIDATION,19425,11.99,1,2020-09-02 06:55:00.008000+00:00,2020-09-02 06:55:00.008000+00:00
22588,19621020_7458,36702,26,130000,RENT,3.0,VENTURE,14400,14.46,0,2021-03-18 09:56:04.498000+00:00,2021-03-18 09:56:04.498000+00:00
33510,19970312_2783,16674,34,35000,RENT,2.0,PERSONAL,15000,10.99,1,2020-10-30 04:55:01.265000+00:00,2020-10-30 04:55:01.265000+00:00
34970,19911022_6935,34609,28,68000,MORTGAGE,7.0,HOMEIMPROVEMENT,2500,11.71,0,2020-10-11 14:18:21.566000+00:00,2020-10-11 14:18:21.566000+00:00
17411,19520303_2944,54968,25,58000,MORTGAGE,7.0,DEBTCONSOLIDATION,7200,11.71,0,2021-05-23 09:34:06.036000+00:00,2021-05-23 09:34:06.036000+00:00
17958,19840127_8710,70127,22,60000,RENT,6.0,MEDICAL,8000,7.88,0,2021-05-16 10:14:31.765000+00:00,2021-05-16 10:14:31.765000+00:00
36569,19510521_1606,89301,44,49510,MORTGAGE,5.0,HOMEIMPROVEMENT,4000,10.62,0,2020-09-21 05:10:30.525000+00:00,2020-09-21 05:10:30.525000+00:00
20030,19541127_6618,30218,23,75000,MORTGAGE,7.0,VENTURE,5400,12.69,0,2021-04-20 00:25:17.671000+00:00,2021-04-20 00:25:17.671000+00:00
14113,19990513_2356,48174,23,29730,RENT,2.0,DEBTCONSOLIDATION,5000,7.66,0,2021-07-04 10:25:11.385000+00:00,2021-07-04 10:25:11.385000+00:00
12175,19710310_3389,68757,24,18000,RENT,5.0,PERSONAL,3000,15.27,1,2021-07-29 03:15:00.302000+00:00,2021-07-29 03:15:00.302000+00:00
12515,19970330_2150,5733,24,35000,MORTGAGE,7.0,EDUCATION,15000,7.49,0,2021-07-24 19:14:41.193000+00:00,2021-07-24 19:14:41.193000+00:00
25074,19501111_8936,42202,21,37000,OWN,3.0,MEDICAL,7200,13.61,0,2021-02-14 17:28:20.078000+00:00,2021-02-14 17:28:20.078000+00:00
30844,19970519_8461,14819,28,62000,RENT,3.0,MEDICAL,9200,10.0,0,2020-12-03 04:26:27.566000+00:00,2020-12-03 04:26:27.566000+00:00
15071,19690708_2092,18347,26,47000,MORTGAGE,5.0,MEDICAL,6600,7.9,0,2021-06-22 05:22:10.486000+00:00,2021-06-22 05:22:10.486000+00:00
23509,19690211_8042,12580,26,22440,OWN,10.0,VENTURE,4750,11.86,0,2021-03-06 16:12:09.208000+00:00,2021-03-06 16:12:09.208000+00:00
30221,19891006_8318,54937,32,40000,RENT,3.0,DEBTCONSOLIDATION,8000,9.62,0,2020-12-11 03:00:55.520000+00:00,2020-12-11 03:00:55.520000+00:00
31898,19830519_7021,94531,29,34900,RENT,2.0,MEDICAL,11200,9.99,1,2020-11-19 18:01:28.331000+00:00,2020-11-19 18:01:28.331000+00:00
36886,19810426_2329,27405,42,60000,MORTGAGE,1.0,MEDICAL,8000,5.42,0,2020-09-17 04:12:19.768000+00:00,2020-09-17 04:12:19.768000+00:00
19948,19700530_6338,7078,23,73500,MORTGAGE,7.0,VENTURE,10000,6.92,0,2021-04-21 01:30:18.750000+00:00,2021-04-21 01:30:18.750000+00:00
22172,19491204_9518,17748,26,96300,MORTGAGE,10.0,PERSONAL,15000,6.17,0,2021-03-23 17:11:17.289000+00:00,2021-03-23 17:11:17.289000+00:00
12299,19471214_6602,25245,25,45000,RENT,4.0,MEDICAL,3000,7.9,0,2021-07-27 13:19:07.450000+00:00,2021-07-27 13:19:07.450000+00:00
16569,19791009_5686,63944,24,53184,MORTGAGE,8.0,PERSONAL,13500,10.99,0,2021-06-03 03:08:03.945000+00:00,2021-06-03 03:08:03.945000+00:00
32960,19580205_5390,60622,31,96000,OWN,3.0,PERSONAL,10000,9.99,0,2020-11-06 05:09:39.234000+00:00,2020-11-06 05:09:39.234000+00:00
17130,19861204_8812,70068,23,55812,MORTGAGE,4.0,MEDICAL,21825,11.36,0,2021-05-26 23:31:32.417000+00:00,2021-05-26 23:31:32.417000+00:00
23012,19931106_1555,29831,25,115000,MORTGAGE,1.0,EDUCATION,20000,15.65,0,2021-03-13 00:14:01.846000+00:00,2021-03-13 00:14:01.846000+00:00
36979,19970524_1853,24245,38,61450,OWN,6.0,VENTURE,12500,7.49,0,2020-09-15 23:45:25.130000+00:00,2020-09-15 23:45:25.130000+00:00
10829,19600930_7223,70083,23,50000,RENT,4.0,VENTURE,18225,10.74,1,2021-08-15 06:59:19.477000+00:00,2021-08-15 06:59:19.477000+00:00
18660,19630414_5802,46982,21,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,2200,12.42,0,2021-05-07 11:30:06.430000+00:00,2021-05-07 11:30:06.430000+00:00
11012,19620615_1391,70359,25,114000,RENT,3.0,EDUCATION,17000,10.37,0,2021-08-12 23:00:33.898000+00:00,2021-08-12 23:00:33.898000+00:00
19777,20000201_4113,39342,22,72000,OWN,6.0,VENTURE,16000,10.37,0,2021-04-23 05:48:49.536000+00:00,2021-04-23 05:48:49.536000+00:00
21903,19641112_9044,61241,24,93000,MORTGAGE,3.0,VENTURE,18000,11.78,0,2021-03-27 03:28:28.878000+00:00,2021-03-27 03:28:28.878000+00:00
25469,19590417_6870,23112,22,50000,MORTGAGE,6.0,VENTURE,10000,9.88,0,2021-02-09 16:38:33.173000+00:00,2021-02-09 16:38:33.173000+00:00
28331,19940903_5969,60617,32,48000,RENT,8.0,DEBTCONSOLIDATION,5000,11.97,0,2021-01-04 05:09:45.269000+00:00,2021-01-04 05:09:45.269000+00:00
22520,19961221_8878,49306,26,102000,MORTGAGE,5.0,PERSONAL,13000,5.42,0,2021-03-19 06:44:08.320000+00:00,2021-03-19 06:44:08.320000+00:00
19265,19550315_6667,53048,23,33000,RENT,4.0,EDUCATION,10000,11.99,0,2021-04-29 18:26:00.664000+00:00,2021-04-29 18:26:00.664000+00:00
16846,19940916_8629,21226,24,55000,MORTGAGE,8.0,MEDICAL,15000,9.91,0,2021-05-30 14:24:02.495000+00:00,2021-05-30 14:24:02.495000+00:00
14911,19621018_6161,14428,22,90000,RENT,4.0,EDUCATION,5000,14.96,0,2021-06-24 06:18:47.714000+00:00,2021-06-24 06:18:47.714000+00:00
14954,19461205_4101,71016,23,150000,RENT,3.0,VENTURE,5000,10.65,0,2021-06-23 17:09:34.709000+00:00,2021-06-23 17:09:34.709000+00:00
19014,19560428_7329,92312,24,65450,RENT,7.0,DEBTCONSOLIDATION,9600,8.49,0,2021-05-02 23:12:50.064000+00:00,2021-05-02 23:12:50.064000+00:00
11896,19600821_6571,44129,22,43000,RENT,6.0,PERSONAL,13500,10.95,1,2021-08-01 16:35:44.217000+00:00,2021-08-01 16:35:44.217000+00:00
24340,19600119_4523,71740,26,165000,MORTGAGE,10.0,EDUCATION,20000,13.22,0,2021-02-24 02:00:04.859000+00:00,2021-02-24 02:00:04.859000+00:00
20458,19760306_8686,18053,22,90000,RENT,6.0,MEDICAL,10200,11.71,0,2021-04-14 13:29:50.088000+00:00,2021-04-14 13:29:50.088000+00:00
37561,20000210_6704,10543,41,90000,MORTGAGE,23.0,VENTURE,13200,6.62,0,2020-09-08 13:43:27.715000+00:00,2020-09-08 13:43:27.715000+00:00
32150,19930916_9118,10579,28,80500,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,7.74,0,2020-11-16 12:56:17.698000+00:00,2020-11-16 12:56:17.698000+00:00
18313,20000205_6515,85622,24,62000,MORTGAGE,8.0,VENTURE,20000,16.7,0,2021-05-11 21:38:54.167000+00:00,2021-05-11 21:38:54.167000+00:00
10474,19850915_7842,61555,25,47052,RENT,5.0,VENTURE,21250,10.99,1,2021-08-19 19:34:57.075000+00:00,2021-08-19 19:34:57.075000+00:00
25101,19510123_1444,3821,25,75000,MORTGAGE,7.0,PERSONAL,15000,9.99,0,2021-02-14 09:12:46.796000+00:00,2021-02-14 09:12:46.796000+00:00
25383,19870911_8554,23187,23,92004,MORTGAGE,7.0,EDUCATION,24250,11.12,0,2021-02-10 18:56:59.183000+00:00,2021-02-10 18:56:59.183000+00:00
22595,19910502_4545,80470,25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,2500,15.27,1,2021-03-18 07:47:35.870000+00:00,2021-03-18 07:47:35.870000+00:00
16364,19871213_7309,32254,24,24000,RENT,0.0,EDUCATION,6500,11.36,0,2021-06-05 17:50:36.643000+00:00,2021-06-05 17:50:36.643000+00:00
13914,19640724_8897,98229,21,41000,MORTGAGE,4.0,DEBTCONSOLIDATION,7000,6.03,0,2021-07-06 23:17:36.687000+00:00,2021-07-06 23:17:36.687000+00:00
34989,19630927_9393,98053,28,33600,MORTGAGE,12.0,MEDICAL,3000,5.42,0,2020-10-11 08:29:38.145000+00:00,2020-10-11 08:29:38.145000+00:00
31359,19520603_8534,65014,27,53550,RENT,3.0,MEDICAL,4200,11.99,1,2020-11-26 14:54:12.741000+00:00,2020-11-26 14:54:12.741000+00:00
38289,19520827_2880,34982,36,98240,MORTGAGE,4.0,VENTURE,20000,16.35,0,2020-08-30 07:01:50.331000+00:00,2020-08-30 07:01:50.331000+00:00
31365,19740420_1544,24440,28,71007,MORTGAGE,4.0,EDUCATION,25000,18.62,0,2020-11-26 13:04:05.345000+00:00,2020-11-26 13:04:05.345000+00:00
28349,19800518_5656,77354,29,59520,RENT,13.0,HOMEIMPROVEMENT,9000,5.42,0,2021-01-03 23:39:23.081000+00:00,2021-01-03 23:39:23.081000+00:00
15891,19540924_4310,25839,25,50000,MORTGAGE,9.0,DEBTCONSOLIDATION,18000,7.88,0,2021-06-11 18:31:59.696000+00:00,2021-06-11 18:31:59.696000+00:00
17069,20010130_4641,43907,24,50000,RENT,0.0,VENTURE,7200,11.71,0,2021-05-27 18:11:07.610000+00:00,2021-05-27 18:11:07.610000+00:00
36103,20011007_8293,27712,40,35820,RENT,0.0,MEDICAL,3275,8.88,0,2020-09-27 03:43:24.949000+00:00,2020-09-27 03:43:24.949000+00:00
15534,19571023_2396,41049,24,49000,MORTGAGE,2.0,VENTURE,20000,15.57,0,2021-06-16 07:44:19.760000+00:00,2021-06-16 07:44:19.760000+00:00
27256,19971016_3322,78250,31,30892,RENT,3.0,MEDICAL,3100,10.59,1,2021-01-17 22:00:10.390000+00:00,2021-01-17 22:00:10.390000+00:00
26362,19671107_2852,30002,27,132000,RENT,4.0,DEBTCONSOLIDATION,18000,8.49,0,2021-01-29 07:28:32.398000+00:00,2021-01-29 07:28:32.398000+00:00
25530,19480802_9190,5872,24,70000,MORTGAGE,8.0,DEBTCONSOLIDATION,25000,9.62,0,2021-02-08 21:58:57.980000+00:00,2021-02-08 21:58:57.980000+00:00
32122,19840324_9938,89049,28,80000,OWN,2.0,HOMEIMPROVEMENT,16000,11.66,0,2020-11-16 21:30:12.213000+00:00,2020-11-16 21:30:12.213000+00:00
13278,19510702_6043,8641,23,28000,RENT,0.0,EDUCATION,4000,8.9,0,2021-07-15 01:50:40.665000+00:00,2021-07-15 01:50:40.665000+00:00
26690,19701118_2971,76706,27,122000,RENT,3.0,PERSONAL,15000,12.73,0,2021-01-25 03:08:28.082000+00:00,2021-01-25 03:08:28.082000+00:00
22411,19540321_1149,94141,25,100000,MORTGAGE,3.0,PERSONAL,13750,15.95,0,2021-03-20 16:04:42.681000+00:00,2021-03-20 16:04:42.681000+00:00
19563,19810210_2392,92651,22,70000,MORTGAGE,6.0,EDUCATION,6000,7.14,0,2021-04-25 23:16:33.328000+00:00,2021-04-25 23:16:33.328000+00:00
15385,19560627_2936,57103,25,48000,OWN,0.0,VENTURE,7500,7.05,0,2021-06-18 05:19:03.428000+00:00,2021-06-18 05:19:03.428000+00:00
33540,19470923_2558,16827,33,38016,RENT,10.0,EDUCATION,15000,6.17,1,2020-10-29 19:44:24.285000+00:00,2020-10-29 19:44:24.285000+00:00
34957,19670622_4084,20166,30,105000,OWN,14.0,HOMEIMPROVEMENT,15400,11.36,0,2020-10-11 18:16:57.590000+00:00,2020-10-11 18:16:57.590000+00:00
17927,19890216_4733,1032,22,60000,MORTGAGE,7.0,VENTURE,6000,10.38,0,2021-05-16 19:43:29.978000+00:00,2021-05-16 19:43:29.978000+00:00
17593,19631223_7957,97843,23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,11.71,0,2021-05-21 01:53:41.690000+00:00,2021-05-21 01:53:41.690000+00:00
19450,19540609_5340,40176,23,34000,RENT,7.0,EDUCATION,10000,10.36,1,2021-04-27 09:50:32.620000+00:00,2021-04-27 09:50:32.620000+00:00
26661,19570511_6902,90036,30,28800,RENT,9.0,MEDICAL,2000,11.48,0,2021-01-25 12:00:43.829000+00:00,2021-01-25 12:00:43.829000+00:00
25143,19880522_3824,14464,25,59004,RENT,1.0,HOMEIMPROVEMENT,20000,14.84,1,2021-02-13 20:21:55.024000+00:00,2021-02-13 20:21:55.024000+00:00
10264,19530118_8263,65274,25,174708,RENT,9.0,VENTURE,9000,10.59,0,2021-08-22 11:49:15.936000+00:00,2021-08-22 11:49:15.936000+00:00
18416,19920607_2455,44053,21,50000,RENT,5.0,DEBTCONSOLIDATION,8300,8.9,0,2021-05-10 14:08:27.202000+00:00,2021-05-10 14:08:27.202000+00:00
29421,19810912_2316,68418,28,112200,RENT,11.0,MEDICAL,7000,11.66,0,2020-12-21 07:44:01.657000+00:00,2020-12-21 07:44:01.657000+00:00
30504,19881006_7148,70665,31,65000,RENT,2.0,MEDICAL,8000,6.99,0,2020-12-07 12:26:46.674000+00:00,2020-12-07 12:26:46.674000+00:00
35206,19810303_4939,98346,33,612000,RENT,3.0,MEDICAL,5950,12.73,0,2020-10-08 14:06:50.655000+00:00,2020-10-08 14:06:50.655000+00:00
36827,19991105_1560,3431,41,58000,RENT,16.0,PERSONAL,7500,11.03,0,2020-09-17 22:15:12.496000+00:00,2020-09-17 22:15:12.496000+00:00
32065,19470628_6149,48021,33,80000,MORTGAGE,9.0,VENTURE,6000,11.11,0,2020-11-17 14:56:22.475000+00:00,2020-11-17 14:56:22.475000+00:00
37454,19610704_2084,92075,40,81120,MORTGAGE,1.0,EDUCATION,24000,9.25,0,2020-09-09 22:27:19.611000+00:00,2020-09-09 22:27:19.611000+00:00
33790,19520918_7032,50323,29,120000,MORTGAGE,10.0,PERSONAL,4700,7.14,0,2020-10-26 15:15:56.117000+00:00,2020-10-26 15:15:56.117000+00:00
35227,19970426_2963,75150,27,48000,RENT,0.0,DEBTCONSOLIDATION,10000,10.62,0,2020-10-08 07:41:24.769000+00:00,2020-10-08 07:41:24.769000+00:00
21869,19711122_4217,47968,22,34800,OWN,4.0,MEDICAL,7350,14.22,0,2021-03-27 13:52:30.789000+00:00,2021-03-27 13:52:30.789000+00:00
14492,20010903_2877,20707,25,72500,RENT,2.0,HOMEIMPROVEMENT,9000,10.59,0,2021-06-29 14:29:04.203000+00:00,2021-06-29 14:29:04.203000+00:00
13001,19780720_4827,26374,26,42000,RENT,2.0,PERSONAL,10800,13.99,1,2021-07-18 14:34:42.115000+00:00,2021-07-18 14:34:42.115000+00:00
35508,19510724_2105,93024,33,75000,MORTGAGE,6.0,VENTURE,6000,7.51,0,2020-10-04 17:43:58.389000+00:00,2020-10-04 17:43:58.389000+00:00
15873,19530912_2142,55446,21,62000,RENT,2.0,EDUCATION,6000,10.25,0,2021-06-12 00:02:21.884000+00:00,2021-06-12 00:02:21.884000+00:00
23320,19890608_1101,62037,23,24000,OWN,2.0,VENTURE,6000,15.23,0,2021-03-09 02:01:02.183000+00:00,2021-03-09 02:01:02.183000+00:00
31614,19930124_4664,84660,29,75000,OWN,5.0,VENTURE,6000,12.69,0,2020-11-23 08:53:58.410000+00:00,2020-11-23 08:53:58.410000+00:00
33814,19620907_5395,64644,28,91800,MORTGAGE,1.0,MEDICAL,15000,15.37,1,2020-10-26 07:55:26.533000+00:00,2020-10-26 07:55:26.533000+00:00
32421,19961218_1873,24589,28,42996,RENT,4.0,EDUCATION,3000,7.68,0,2020-11-13 02:02:23.644000+00:00,2020-11-13 02:02:23.644000+00:00
15675,19510112_4032,6776,23,45000,RENT,7.0,VENTURE,6000,11.49,0,2021-06-14 12:36:25.953000+00:00,2021-06-14 12:36:25.953000+00:00
19966,19730912_9973,79081,21,74000,MORTGAGE,5.0,VENTURE,25000,12.69,0,2021-04-20 19:59:56.562000+00:00,2021-04-20 19:59:56.562000+00:00
27749,19910605_2864,90210,29,33996,RENT,11.0,EDUCATION,4000,13.47,1,2021-01-11 15:11:42.683000+00:00,2021-01-11 15:11:42.683000+00:00
33593,19930430_3770,60042,33,115000,MORTGAGE,3.0,PERSONAL,14000,6.03,0,2020-10-29 03:31:38.954000+00:00,2020-10-29 03:31:38.954000+00:00
19437,19620203_9560,27331,26,40000,RENT,10.0,VENTURE,10000,16.89,0,2021-04-27 13:49:08.645000+00:00,2021-04-27 13:49:08.645000+00:00
28307,19661124_5462,62410,33,45360,RENT,3.0,PERSONAL,5000,15.99,0,2021-01-04 12:30:14.853000+00:00,2021-01-04 12:30:14.853000+00:00
11689,19660219_4269,19943,26,65000,RENT,3.0,MEDICAL,2000,7.51,0,2021-08-04 07:54:59.380000+00:00,2021-08-04 07:54:59.380000+00:00
36040,19870230_1132,85063,37,40000,RENT,1.0,VENTURE,3000,11.71,0,2020-09-27 22:59:42.608000+00:00,2020-09-27 22:59:42.608000+00:00
